Id,Data,Nick,Pasek,Autor,Tytuł,Gatunek,Ocena
34865199,2018-08-31 18:55:48,konik_polanowy,niebieski,Piotr Szlanta,Tannenberg 1914,historyczna,8
34845785,2018-08-30 20:51:39,pestis,niebieski,Aaron Allston.,Star Wars: Wygnanie.,fantastyka.,5
34841025,2018-08-30 17:52:37,DerMirker,niebieski,Katarzyna Kwiatkowska - Moskalewicz,Zabić smoka. Ukraińskie rewolucje,literatura faktu / reportaż,7
34834109,2018-08-30 11:19:27,budgie,różowy,Simon Beckett,Chemia śmierci,kryminał/thriller,7
34793707,2018-08-28 19:15:15,konik_polanowy,niebieski,Ryszard Dzieszyński,Sedan 1870,historia,7
34776913,2018-08-27 21:58:30,zieloneKolanoApokalipsy,niebieski,Raymond Chandler,Głeboki sen,kryminał,9
34762757,2018-08-27 08:47:28,Twinkle,różowy,Adam Kay,Będzie bolało,Autobiografia,8
34754949,2018-08-26 22:50:13,Dziadekmietek,niebieski,Stanisław Cat-Mackiewicz,Historia Polski od 11 listopada 1918 do 17 września 1939,zbiór esejów,6
34739225,2018-08-26 13:01:25,konik_polanowy,niebieski,Robert Bielecki,Austerlitz 1805,historia,8
34737165,2018-08-26 10:51:42,DerMirker,niebieski,Erich Fromm,Mieć czy być?,filozofia,5
34691127,2018-08-24 20:02:50,konik_polanowy,niebieski,Richard Feynman,"""Pan raczy żartować, panie Feynman!"". Przypadki ciekawego człowieka",biografia/autobiografia/pamiętnik,7
34665751,2018-08-23 21:27:27,zieloneKolanoApokalipsy,niebieski,Krzysztof Bochus,Czarny manuskrypt,kryminał,6
34637145,2018-08-22 17:32:44,szaloneneutrino,niebieski,Kennedy Hudner,Zgiełk Wojny. Tom 3,SF,7
34627297,2018-08-22 08:09:13,ostoja,niebieski,Rafał Fronia,Anatomia Góry. Osiem tysięcy metrów ponad marzeniami,Literatura podróżnicza,3
34619383,2018-08-21 21:49:51,DzikiWonsz69,niebieski,Agnieszka Lewandowska-Kąkol,Dziewczyny od Andersa,biografia/pamiętnik,6
34618123,2018-08-21 21:06:52,pestis,niebieski,Troy Denning.,Star Wars: Nawałnica.,fantastyka.,5
34592197,2018-08-20 20:03:45,izumo22,niebieski,Patrick Rothfuss,Imię Wiatru,fantasy,9
34584043,2018-08-20 14:55:20,ryhu,niebieski,Mitchel Scanlon,Zstąpienie Aniołow,sf,4
34583909,2018-08-20 14:50:54,ryhu,niebieski,Brandon Sanderson,Dawca Przysięgi. Część 2,fantasy,8
34581413,2018-08-20 12:25:14,budgie,różowy,F. Scott Fitzgerald,Wielki Gatsby,powieść,7
34562527,2018-08-19 20:06:50,LegoCiemnyLas,niebieski,Dmitrij Głuchowski,Metro 2033,fantastyka postapokaliptyczna,6
34552775,2018-08-19 13:20:00,konik_polanowy,niebieski,George S. Patton,Wojna jak ją poznałem,historyczna,6
34534297,2018-08-18 20:08:13,Croudflup,niebieski,Brandon Sanderson,Dawca Przysięgi,fantastyka,9
34514909,2018-08-17 22:38:31,sokytsinolop,niebieski,Rafał Kosik,Różaniec,fantastyka,5
34514443,2018-08-17 22:13:17,p.......o,różowy,Radek Rak,Puste niebo,Fantastyka,10
34513023,2018-08-17 21:03:21,DerMirker,niebieski,Renata Radłowska,Nowohucka telenowela,literatura faktu / reportaż,7
34490069,2018-08-16 20:35:23,ostoja,niebieski,Wojciech Chmielarz,Cienie,kryminał,7
34478523,2018-08-16 13:22:27,budgie,różowy,Belinda Bauer,Martwa jesteś piękna,kryminał,5
34464195,2018-08-15 21:29:44,butterfly,różowy,Clive Cussler,Klątwa Salomona,przygodowa,7
34442923,2018-08-14 23:34:13,konik_polanowy,niebieski,William H. McRaven,"Make Your Bed. Proste rzeczy, które zmienią twoje życie… a może i świat",poradniki,6
34428679,2018-08-14 12:15:42,HalBregg,niebieski,Mario Puzo,Głupcy umierają,,10
34413717,2018-08-13 19:37:37,konik_polanowy,niebieski,Arnold Schwarzenegger,Pamięć absolutna,biografia,6
34407575,2018-08-13 14:55:08,budgie,różowy,Aldous Huxley,Nowy wspaniały świat,fantastyka,8
34395181,2018-08-12 22:04:23,Pitzonik,niebieski,"Agata Jankowska, Michał Pozdał",Męskie sprawy,Dialog,9
34389553,2018-08-12 19:32:41,Dziadekmietek,niebieski,Frank Herbert,Diuna,science-fiction,6
34388729,2018-08-12 18:59:21,MorDrakka,niebieski,Richard A. Knaak,Dawn of Aspects,fantasy,4
34387465,2018-08-12 18:05:07,Vivec,,Don Winslow,The Power of the Dog i The Cartel,Thriller,9
34378283,2018-08-12 08:59:13,kulfon_wulkanizator,niebieski,Krzysztof Haladyn,Cyfrak,cyberpunk,7
34378167,2018-08-12 08:38:36,ostoja,niebieski,Wojciech Chmielarz,Osiedle marzeń,kryminał,7
34356633,2018-08-11 09:24:03,SunnO,niebieski,Dominik W. Rettinger,Sokół,sensacja,7
34356227,2018-08-11 08:24:51,zieloneKolanoApokalipsy,niebieski,Krzysztof Bochus,Martwy Błekit,kryminał,7
34345257,2018-08-10 21:12:52,ialath,niebieski,Brandon Sanderson,Dawca przysięgi cz. II,fantasy,7
34273021,2018-08-08 07:30:51,elady1989,różowy,Anna Herbich,Dziewczyny z Wołynia,"biografia, historia, wywiad",10
34235933,2018-08-06 19:23:52,pestis,niebieski,Karen Traviss.,Star Wars: Braterstwo Krwi.,fantastyka.,8
34235667,2018-08-06 19:10:10,LibertyPrime,niebieski,Robert Wegner,Opowieści z meekhańskiego pogranicza. Północ–Południe,fantastyka,9
34206747,2018-08-05 17:10:55,LibertyPrime,niebieski,Robert Jordan,Wschodzący cień,fantastyka,8
34187587,2018-08-04 21:16:08,konik_polanowy,niebieski,Chris Mann,SS-Totenkopf. Historia dywizji Waffen SS,historia,9
34186115,2018-08-04 20:13:25,haussbrandt,niebieski,Tara Westover,Educated: A Memoir,autobiografia,10
34182979,2018-08-04 17:40:48,DerMirker,niebieski,Barbara Demick,Światu nie mamy czego zazdrościć,literatura faktu / reportaż,10
34174867,2018-08-04 06:52:58,ostoja,niebieski,Wojciech Chmielarz,Przejęcie,kryminał,7
34135745,2018-08-02 20:20:23,GuziQ,niebieski,Jo Nesbø,Czerwone Gardło,Powieść kryminalna,8
34088573,2018-08-01 00:51:52,fledgeling,niebieski,Peter Wright,Spycatcher,"autobigorafia, szpiegowska",5
34081097,2018-07-31 21:22:05,brtk122,niebieski,Dale Carnegie,Jak zdobyć przyjaciół i zjednać sobie ludzi,rozwój osobisty,10
34055687,2018-07-30 20:22:06,haussbrandt,niebieski,Brandon Sanderson,Arcanum Unbounded: The Cosmere Collection,high fantasy,9
34053343,2018-07-30 18:28:30,kulfon_wulkanizator,niebieski,Adam Przechrzta,Cień. Cykl Materia Prima - tom 3.,Fantasy,6
34023595,2018-07-29 17:00:34,Piottix,niebieski,Brandon Sanderson,Dusza cesarza,Fantasy,7
34023595,2018-07-29 17:00:34,Piottix,niebieski,Brandon Sanderson,Elantris,Fantasy,8
34023559,2018-07-29 16:59:07,Vivec,,Stephen Ambrose,Nothing Like It in the World: The Men Who Built the Transcontinental Railroad,Historyczna,7
34017569,2018-07-29 13:03:23,Policjant997,niebieski,Remigiusz Mróz,Hastag,,8
34002449,2018-07-28 21:39:15,MorDrakka,niebieski,Allen Roger MacBride,Zasadzka na Korelii,SF,4
34001605,2018-07-28 21:11:54,martusiek,różowy,Piotr Stelmach,Lżejszy od fotografii. O Grzegorzu Ciechowskim,Biografia,10
33996247,2018-07-28 17:20:16,Vivec,,Peter Watts,The Freeze-Frame Revolution,Fantastyka naukowa,8
33991267,2018-07-28 13:03:53,ryhu,niebieski,Richard Morgan,Upadłe Anioły // Takeshi Kovacs (tom 2),SF,5
33988913,2018-07-28 10:37:02,konik_polanowy,niebieski,John Durnford- Slater,Komandosi. Wspomnienia dowódcy jednostki specjalnej 1940-1945,biografia/autobiografia/pamiętnik,6
33987491,2018-07-28 08:05:08,ostoja,niebieski,Brandon Sanderson,Dawca Przysięgi. Część 2,fantastyka,9
33987491,2018-07-28 08:05:08,ostoja,niebieski,Brandon Sanderson,Dawca Przysięgi. Część 1,fantastyka,9
33964251,2018-07-27 08:40:45,ogrod87,niebieski,S.R. Masters,Nigdy się nie dowiesz,Thriller/sensacja/kryminał,7
33953721,2018-07-26 20:21:11,DerMirker,niebieski,Muhammad,Koran,"literatura religijna, fantastyka",4
33952659,2018-07-26 19:33:27,kizimajaro,różowy,John Wyndham,Dzień Tryfidów,Sci-Fi,8
33944953,2018-07-26 11:00:01,fledgeling,niebieski,Tadeusz Dołęga-Mostowicz,Kariera Nikodema Dyzmy,Powieść humorystyczna,9
33932121,2018-07-25 21:03:25,konik_polanowy,niebieski,Richard Pipes,Zamachowcy i zdrajcy. Z dziejów terroru w carskiej Rosji,"Rosja, terroryzm",7
33928703,2018-07-25 18:10:57,kulfon_wulkanizator,niebieski,Frank Herbert,Opowiadania zebrane. Tom II,SF,7
33905069,2018-07-24 19:31:11,pestis,niebieski,Aaron Allston.,Star Wars: Zdrada.,fantastyka.,7
33885523,2018-07-23 20:58:58,LibertyPrime,niebieski,Robert Jordan,Smok Odrodzony,fantastka,8
33885523,2018-07-23 20:58:58,LibertyPrime,niebieski,Robert Jordan,Wielkie Polowanie,fantastyka,8
33871695,2018-07-23 02:00:34,haussbrandt,niebieski,James S.A. Corey,Caliban's War,science-fiction,9
33871695,2018-07-23 02:00:34,haussbrandt,niebieski,Michelle McNamara,I'll Be Gone in the Dark: One Woman's Obsessive Search for the Golden State Killer,true crime,10
33871695,2018-07-23 02:00:34,haussbrandt,niebieski,James S.A. Corey,Gods of Risk,science-fiction,7
33871695,2018-07-23 02:00:34,haussbrandt,niebieski,James S.A. Corey,Drive,science-fiction,8
33871695,2018-07-23 02:00:34,haussbrandt,niebieski,James S.A. Corey,Abaddon's Gate,science-fiction,9
33862253,2018-07-22 17:42:38,Vivec,,Ksenofont,Wyprawa Cyrusa,Dziennik,7
33844853,2018-07-21 21:59:15,p.......o,różowy,Janusz A. Zajdel,Cylinder van Troffa,fantastyka naukowa,8
33816369,2018-07-20 22:15:54,Hubert_Fryc,niebieski,Remigiusz Mróz,Hahtag,thriller,3
33798653,2018-07-20 08:27:38,elady1989,różowy,Justyna Posłuszna,Jutro będzie koniec świata,literatura współczesna,5
33792927,2018-07-19 23:07:39,konik_polanowy,niebieski,Krzysztof Kubiak,Korea 50,historia,7
33770237,2018-07-18 22:49:31,konik_polanowy,niebieski,Krzysztof Kubiak,Przemoc na oceanach. Współczesne piractwo i terroryzm morski,"terroryzm, piraci, XX wiek",7
33769789,2018-07-18 22:28:38,fledgeling,niebieski,Jakub Kornel Filipowski,Miłośc za SMS czyli cała prawda o erotycznym biznesie komórkowym,reportaż?,
33767875,2018-07-18 20:51:58,konik_polanowy,niebieski,James Jones,Cienka czerwona linia,literatura współczesna,7
33766117,2018-07-18 19:22:12,p.......o,różowy,Jane Austen,Duma i uprzedzenie,powieść obyczajowa,7
33765095,2018-07-18 18:21:56,konik_polanowy,niebieski,"Gina Trapani, Adam Pash",Lifehacker. Jak żyć i pracować z głową,samorozwój,4
33744263,2018-07-17 21:20:03,SunnO,niebieski,"Michael White, John Gribbin",Stephen Hawking. Życie i nauka,Literatura popularnonaukowa,8
33738359,2018-07-17 18:11:12,fledgeling,niebieski,Demotywatory.pl,Demotywatory,album,1
33722877,2018-07-17 00:05:30,marnypopis,niebieski,Jarosław Grzędowicz,Saga Pan Lodowego Ogrodu,Fantastyka,9
33719393,2018-07-16 22:14:08,lsamuel,niebieski,Charles Bukowski,Listonosz,Literatura współczesna,2
33680233,2018-07-15 17:36:01,Sandman,niebieski,Jacek Walkiewicz,Pełna moc możliwości,"Rozwój osobisty, filozofia, styl życia",8
33672775,2018-07-15 15:38:15,Flamand,niebieski,Chuck Palahniuk,Fight Club. Podziemny krąg,,7
33653343,2018-07-14 19:31:29,erajwa,niebieski,Brandon Sanderson,Żałobne opaski,High fantasy,9
33647321,2018-07-14 15:58:11,Vivec,,John C. Wright,trylogia The Golden Age,Fantastyka naukowa,9
33645213,2018-07-14 13:54:04,p.......o,różowy,John Brunner,Wszyscy na Zanzibarze,Science-fiction,10
33621497,2018-07-13 10:18:11,Kubeusz89,niebieski,Suren Cormudian,Wędrowiec,"sci-fi, postapo",7
33621497,2018-07-13 10:18:11,Kubeusz89,niebieski,Szymun Wroczek,Piter. Wojna,"sci-fi, postapo",1
33611807,2018-07-12 21:29:46,Sandman,niebieski,Jakub B. Bączek,"Zarobić Milion, idąc pod prąd","Przedsiębiorczość, Rozwój osobisty",6
33603433,2018-07-12 13:47:57,elady1989,różowy,Radosław Figura,Magda M. Ciąg dalszy nastąpił,Literatura obyczajowa i romans,8
33576639,2018-07-11 19:11:23,hard1,niebieski,Kim Stanley Robinson,Aurora,Hard SF,8
33559129,2018-07-10 23:15:14,sokytsinolop,niebieski,Janusz Zajdel,Cylinder van Troffa,fantastyka,9
33549033,2018-07-10 18:58:54,kulfon_wulkanizator,niebieski,Frank Herbert,Opowiadania zebrane. Tom I,SF,6
33541481,2018-07-10 10:53:09,elady1989,różowy,Weronika Gogola,Po trochu,literatura współczesna,7
33529493,2018-07-09 20:03:38,pestis,niebieski,Troy Denning,Star Wars: Wojna Rojów.,fantastyka.,6
33528375,2018-07-09 19:05:36,Sandman,niebieski,Richard Branson,Zaryzykuj - zrób to! Lekcje życia,"Rozwój osobisty, biografia",7
33524773,2018-07-09 15:07:15,qmox,niebieski,Rafał Kosik,Nowi ludzie,fanstastyka,7
33506479,2018-07-08 18:04:37,p.......o,różowy,Marcin Podlewski,Głębia. Skokowiec (tom 1),"dla mnie to bardzo słabe fantasy, ale dla niektórych będzie sci-fi",3
33500443,2018-07-08 13:09:15,SunnO,niebieski,Jens Henrik Jensen,Zanim zawisły psy,thriller/kryminał,7
33479739,2018-07-07 22:53:02,Sandman,niebieski,Stephen R. Covey,7 nawyków skutecznego działania,Rozwój osobisty,8
33458109,2018-07-07 15:09:39,szaloneneutrino,niebieski,Marko Kloos,Points of Impact,SF,8
33439037,2018-07-06 21:03:00,konik_polanowy,niebieski,Daniel Kahneman,Pułapki myślenia. O myśleniu szybkim i wolnym,nauki społeczne,6
33409535,2018-07-05 19:55:05,sokytsinolop,niebieski,Janusz Zajdel,Cała prawda o planecie Ksi,fantastyka,8
33391551,2018-07-04 21:54:36,Piottix,niebieski,Brandon Sanderson,Dawca Przysięgi II,fantasy,10
33387383,2018-07-04 18:26:22,kulfon_wulkanizator,niebieski,Piotr Patykiewicz,Dopóki nie zgasną gwiazdy,fantasy/postapo,7
33227113,2018-06-30 11:42:01,SunnO,niebieski,"Marcus Luttrell, James D. Horfischer",Na linii ognia. Navy SEAL na wojnie,literatura faktu,7
33219849,2018-06-30 00:16:21,haussbrandt,niebieski,James S.A. Corey,The Butcher of Anderson Station,science fiction,7
33190235,2018-06-28 20:46:34,kulfon_wulkanizator,niebieski,Jacek Łukawski,Krew i Stal,fantasy,5
33176547,2018-06-28 17:10:18,haussbrandt,niebieski,James S.A. Corey,Leviathan Wakes,science fiction,9
33163837,2018-06-28 11:37:53,budgie,różowy,Günter K. Koschorrek,Krwawy śnieg,"literatura faktu, wojenna",7
33153197,2018-06-27 22:02:54,pestis,niebieski,Troy Denning,Star Wars: Niewidzialna Królowa.,fantastyka.,5
33130285,2018-06-27 08:00:23,SunnO,niebieski,Jo Nesbø,Syn,kryminał,8
33125455,2018-06-26 23:22:26,sokytsinolop,niebieski,Stephen King,Ciało,opowiadanie,7
33115651,2018-06-26 19:23:47,lsamuel,niebieski,Dan Simmons,Hyperion,S-F,6
33032349,2018-06-24 18:06:30,Piottix,niebieski,Brandon Sanderson,Dawca Przysięgi I,fantasy,10
33032143,2018-06-24 17:59:28,Vivec,,Gene Wolfe,The Sorcerer's House,Fantastyka,8
33029827,2018-06-24 17:10:48,ialath,niebieski,Cixin Liu,Koniec śmierci,hard sci-fi,7
33001961,2018-06-23 20:36:01,ialath,niebieski,Brandon Sanderson,Żałobne opaski,"fantasy, steampunk",9
32983283,2018-06-23 09:24:48,SunnO,niebieski,Marcin Kącki,Maestro. Historia milczenia,Reportaż,7
32982857,2018-06-23 08:27:06,kulfon_wulkanizator,niebieski,Nora K. Jemisin,Piąta Pora Roku,"fantastyka, postapo (?)",6
32974963,2018-06-22 23:11:01,Kubeusz89,niebieski,Tullio Avoledo,Krucjata dzieci,"sci-fi, postapo",5
32974963,2018-06-22 23:11:01,Kubeusz89,niebieski,Denis Szabałow,Prawo do zemsty,"sci-fi, postapo",6
32974963,2018-06-22 23:11:01,Kubeusz89,niebieski,Sławomir Nieściur,Ostatniego zeżrą psy,sci-fi,8
32966779,2018-06-22 19:15:59,Sandman,niebieski,Robert Maurer,Filozofia Kaizen. Jak mały krok może zmienić Twoje życie,Rozwój osobisty,7
32915407,2018-06-20 22:43:48,ialath,niebieski,Brandon Sanderson,Cienie tożsamości,"fantasy, steampunk",9
32899459,2018-06-20 13:50:13,SunnO,niebieski,Ragnar Jónasson,Zaćmienie,kryminał,7
32895787,2018-06-20 10:00:08,sokytsinolop,niebieski,Stephen King,Zdolny uczeń,thriller/kryminał,9
32889367,2018-06-20 00:23:35,ialath,niebieski,Brandon Sanderson,Stop prawa,"fantasy, steampunk, western",9
32837137,2018-06-18 23:07:48,pestis,niebieski,Troy Denning,Star Wars: Władca Dwumyślnych.,fantastyka.,5
32836235,2018-06-18 22:31:48,cherrycoke2l,niebieski,Marc Elsberg,Blackout,Sensacyjna,8
32832541,2018-06-18 21:19:30,konik_polanowy,niebieski,Walter Isaacson,"Innowatorzy. O tym, jak grupa hakerów, geniuszy i geeków wywołała cyfrową rewolucję","informatyka, biografia",9
32824791,2018-06-18 18:13:01,SunnO,niebieski,Katarzyna Boni,Ganbare! Warsztaty umierania,literatura faktu,7
32824195,2018-06-18 17:57:48,kulfon_wulkanizator,niebieski,Susan Dennard,Prawdodziejka,Fantastyka,5
32798729,2018-06-17 19:33:26,Vivec,,Stanisław Lem,Pamiętnik znaleziony w wannie,Fantastyka naukowa,8
32791097,2018-06-17 17:14:24,ialath,niebieski,Andy Weir,Artemis,sci-fi,3
32789183,2018-06-17 16:08:43,haliczka,różowy,Mariusz Szczygieł,Zrób sobie raj,literatura faktu,7
32761267,2018-06-16 17:32:02,SunnO,niebieski,Olle Lönnaeus,Pokuta,thriller/kryminał,6
32730363,2018-06-15 20:42:29,LibertyPrime,niebieski,Robert Jordan,Oko Świata,fantastyka,7
32725533,2018-06-15 18:49:39,SunnO,niebieski,"Howard E. Wasdin, Stephen Templin",Snajper. Opowieść komandosa SEAL Team Six,"militaria, wojskowość",6
32695315,2018-06-14 18:22:51,kulfon_wulkanizator,niebieski,Ian Tregillis,Mechaniczny,fantastyka/steampunk,7
32690051,2018-06-14 16:49:57,damian713,niebieski,"Tomasz Kwaśniewski, Jacek Masłowski","Czasem czuły, czasem barbarzyńca",wywiad?,6
32681735,2018-06-14 09:41:23,ostoja,niebieski,Wojciech Chmielarz,Farma lalek,kryminał,8
32668719,2018-06-13 17:33:02,DerMirker,niebieski,Robert Kaplan,Bałkańskie upiory. Podróż przez historię,literatura faktu / reportaż,8
32656555,2018-06-13 00:53:35,sokytsinolop,niebieski,Stephen King,Carrie,horror,7
32632405,2018-06-12 09:52:17,SunnO,niebieski,Dominik W. Rettinger,Elita,thriller/sensacja/kryminał,6
32618051,2018-06-11 20:20:38,DzikiWonsz69,niebieski,Graeme Cameron,Zwykły Człowiek,thriller/sensacja/kryminał,2
32615879,2018-06-11 18:58:06,gobi12,niebieski,G.M. Gilbert,Dziennik Norymberski,historyczna,10
32613261,2018-06-11 16:46:07,MartinMartinez,niebieski,Marcin Feddek,Dekalog Nawałki,literatura faktu,5
32579993,2018-06-10 17:18:17,Vivec,,Robert J. Sawyer,Calculating God,Fantastyka naukowa,6
32578235,2018-06-10 15:20:53,Piottix,niebieski,Donato Carrisi,Trybunał dusz,thriller,5
32578235,2018-06-10 15:20:53,Piottix,niebieski,Michaił Bułhakow,Mistrz i Małgorzata,"Farsa, Mistycyzm, Romans, Satyra, Modernizm",9
32574957,2018-06-10 12:01:43,SunnO,niebieski,Remigiusz Mróz,Behawiorysta,thriller,7
32574831,2018-06-10 11:51:40,Xizor,niebieski,Neal Stephenson,Peanatema,Science fiction,8
32550047,2018-06-09 16:38:17,ostoja,niebieski,Wojciech Chmielarz,Podpalacz,kryminał,6
32543105,2018-06-09 08:10:51,kulfon_wulkanizator,niebieski,James Frey,Endgame. Wezwanie,literatura młodzieżowa/fantastyka,6
32525289,2018-06-08 20:41:46,ostoja,niebieski,David Grann,Zaginione miasto Z. Amazońska wyprawa tropem zabójczej obsesji,literatura faktu,5
32525289,2018-06-08 20:41:46,ostoja,niebieski,Vincent V. Severski,Zamęt,książka szpiegowska,7
32525289,2018-06-08 20:41:46,ostoja,niebieski,"Bill Bass, Jon Jefferson","Trupia Farma. Sekrety legendarnego laboratorium sądowego, gdzie zmarli opowiadają swoje historie",literatura faktu,6
32508801,2018-06-08 08:00:48,SunnO,niebieski,Karin Fossum,Czarne sekundy,Thriller/kryminał,5
32508769,2018-06-08 07:56:57,SunnO,niebieski,Simon Beckett,Niespokojni zmarli,Thriller/kryminał,8
32480551,2018-06-07 00:42:05,haussbrandt,niebieski,J.E. Gordon,Structures: Or Why Things Don't Fall Down,popularnonaukowa,8
32474583,2018-06-06 19:50:12,konik_polanowy,niebieski,Janine Wedel,Prywatna Polska,"nauki społeczne (psychologia, socjologia, itd.)",7
32465949,2018-06-06 10:47:44,ogrod87,niebieski,Graeme Cameron,Zwykły człowiek,Thriller/sensacja/kryminał,8
32436701,2018-06-04 22:35:33,pestis,niebieski,James Luceno,Star Wars: Nowa Era Jedi: Jednocząca Moc.,fantastyka.,7
32429045,2018-06-04 18:11:12,kulfon_wulkanizator,niebieski,Ken Liu,Królowie Dary,fantasy,6
32425877,2018-06-04 14:46:34,Adolf_Wojtyla,niebieski,Simon Sinek,Zaczynaj od dlaczego,popularnonaukowa,8
32423071,2018-06-04 12:37:59,sokytsinolop,niebieski,Stephen King,Skazani na Shawshank,thriller/sensacja/kryminał,9
32412903,2018-06-03 22:07:37,sokytsinolop,niebieski,Marc Elsberg,Bkackout,thriller/sensacja/kryminał,6
32410383,2018-06-03 20:24:23,konik_polanowy,niebieski,"Steven J. Zaloga, Simon McCouaig",Wojna pancerna NATO kontra Układ Warszawski - Front Środkowy,"militaria, wojskowość",5
32409705,2018-06-03 19:51:46,SunnO,niebieski,Simon Beckett,Wołanie grobu,Thriller,8
32408587,2018-06-03 18:57:01,haliczka,różowy,Wiesław Myśliwski,Traktat o łuskaniu fasoli,powieść,7
32407237,2018-06-03 17:42:18,Vivec,,Michael Brooks,The Quantum Astrologer's Handbook,Poplarnonaukowa,8
32403223,2018-06-03 14:03:03,damian713,niebieski,Julian Barnes,Jedyna historia,powieść,10
32402395,2018-06-03 13:12:35,damian713,niebieski,"Elliot Aronson, Carol Tavris","Błądzą wszyscy (ale nie ja). Dlaczego usprawiedliwiamy głupie poglądy, złe decyzje i szkodliwe działania?",psychologia,8
32399365,2018-06-03 09:48:49,yorar,niebieski,Christopher Priest,Odwrócony świat,sci-fi,7
32399365,2018-06-03 09:48:49,yorar,niebieski,Stanisław Lem,Kongres futurologiczny,sci-fi,7
